UBV CCD observations

  No    Ref    V       B-V     U-B
 1338    55  13.200   0.260  -0.170
 1341    55  13.180   0.330  -0.220
 1343    55  12.760   0.840   2.170
 1344    55  12.220   0.940   0.670
 1349    55  11.650   1.130   1.390
 1350    55  12.980   0.230  -0.490
 1351    55   9.030   0.130  -0.860
 1358    55  12.900   0.330   0.460
 1362    55  13.690   0.140  -0.330
 1367    55  12.710   0.440   0.220
 1376    55  11.100   0.170   0.160
 1378    55  12.980   0.830   0.850
 1383    55   7.410   0.170  -0.850
 2013   135  15.280   0.690   0.230
 2014   135  14.490   0.720   0.270
 2019   135  14.060   0.670   0.290
 2022   135  15.550   0.670   0.050
 2024   135  15.080   0.430   0.230
 2025   135  15.160   0.710   0.240
 2479   135  15.300   0.360   0.490
 2479   348  15.150   0.460         
 2479   390  15.300   0.384   0.465
 2484   135  14.990   0.630   0.310
 2484   390  15.022   0.565   0.575
 2485   390  15.091   0.643   0.549
 2488   135  15.140   0.660   0.320
 2488   348  15.200   0.680         
 2490   135  14.000   1.200  -0.030
 2501   135  14.490   0.450  -0.010
 2501   348  14.470   0.540  -0.120
 2503   135  14.420   0.790   0.250
 2503   348  14.430   0.780   0.380
 2504   135  15.120   0.600   0.290
 2504   348  15.100   0.610         
 2504   390  15.132   0.531   0.466
 2507   135  14.810   0.560   0.070
 2507   348  14.700   0.670         
 2509   135  14.660   0.430  -0.030
 2509   348  14.530   0.500  -0.080
 2509   390  14.627   0.428   0.032
 2510   135  15.320   0.750   0.210
 2510   348  15.140   0.840         
 2512   135  13.680   0.700  -0.100
 2512   348  13.730   0.810  -0.180
 2512   390  13.621   0.650  -0.030
 2515   135  14.940   0.670   0.250
 2515   390  14.923   0.650   0.310
 2518   135  15.050   1.080   0.470
 2518   348  15.120   1.000         
 2518   390  15.038   1.043   0.594
 2521   135  14.340   0.460   0.140
 2521   390  14.430   0.409   0.397
 2522   135  14.780   0.400   0.030
 2522   390  14.778   0.371   0.148
 2526   135  14.840   0.540   0.310
 2526   390  14.869   0.475   0.521
