UBV CCD observations

  No    Ref    V       B-V     U-B
        264  23.245  79.663  -2.345
 0565   264  20.458   1.483  73.661
 0566   264  20.246   1.593  73.775
 0567   264  19.849   0.296  75.391
 0568   264  20.739   1.205  73.636
 0569   264  21.188   1.386  73.010
        264  23.357  79.541  -2.345
 0571   264  21.257   1.414  72.914
        264  23.003  79.926  -2.345
        264  22.931  80.004  -2.345
 0574   264  20.155   1.238  74.198
        264  23.750  79.114  -2.345
        264  23.637  79.237  -2.345
        264  22.828  80.115  -2.345
        264  22.575  80.390  -2.345
        264  24.309  78.507  -2.345
 0580   264  20.384   1.086  74.108
        264  23.080  79.842  -2.345
        264  22.797  80.149  -2.345
        264  23.155  79.761  -2.345
        264  23.300  79.603  -2.345
 0585   264  20.901   1.428  73.263
        264  23.722  79.145  -2.345
 0587   264  20.678   1.847  73.097
        264  23.167  79.747  -2.345
 0589   264  20.249   1.273  74.070
 0590   264  20.317   1.332  73.946
 0591   264  20.484   1.116  73.978
        264  23.420  79.473  -2.345
        264  23.170  79.744  -2.345
 0594   264  20.214   1.267  74.112
        264  22.919  80.016  -2.345
        264  23.018  79.909  -2.345
        264  22.827  80.116  -2.345
 0598   264  21.093   0.617  73.826
 0599   264  20.358   1.280  73.952
        264  23.699  79.170  -2.345
 0601   264  20.318   0.330  74.883
 0602   264  20.255   0.693  74.608
        264  23.585  79.294  -2.345
        264  94.681  -79.008  73.568
        264  23.455  79.435  -2.345
        264  23.143  79.774  -2.345
 0607   264  20.286   1.678  73.654
        264  23.678  79.193  -2.345
 0609   264  20.718  -0.469  75.225
        264  22.330  80.657  -2.345
 0611   264  20.508   0.287  74.730
 0612   264  20.694   1.659  73.257
 0613   264  20.302   1.898  73.432
        264  24.158  78.672  -2.345
 0615   264  20.570   1.080  73.925
 0616   264  20.448   1.360  73.787
 0617   264  20.250   0.376  74.909
        264  23.592  79.286  -2.345
        264  22.907  80.030  -2.345
 0620   264  20.718   2.206  72.721
        264  24.002  78.841  -2.345
        264  94.640  -80.376  74.890
        264  23.730  79.136  -2.345
        264  22.912  80.025  -2.345
        264  23.380  79.516  -2.345
        264  23.119  79.800  -2.345
        264  22.946  79.987  -2.345
 0628   264  20.695   1.557  73.352
