UBV CCD observations

  No    Ref    V       B-V     U-B
 0706   471  16.840   0.954   0.480
 0707   471  16.881   0.818   0.362
 0708   471  16.875   0.740   0.179
 0709   471  16.927   0.840   0.262
 0710   471  16.869   1.228   0.788
 0711   471  16.857   1.363   0.963
 0712   471  16.929   0.732   0.308
 0713   471  16.844   1.276   0.868
 0714   471  16.899   0.926   0.356
 0715   471  16.935   0.575   0.529
 0716   471  16.941   0.777   0.217
 0717   471  16.886   0.827   0.305
 0718   471  16.976   0.677   0.245
 0719   471  16.910   0.782   0.203
 0720   471  16.886   1.330   1.222
 0721   471  16.952   0.691   0.355
 0722   471  17.008   1.156   0.634
 0723   471  16.954   1.372   1.086
 0724   471  16.937   0.677   0.472
 0725   471  17.549   1.483   1.205
 0726   471  16.949   0.850   0.280
 0727   471  16.954   0.829   0.326
 0728   471  16.966   0.858   0.228
 0729   471  16.946   0.755   0.228
 0730   471  16.952   0.837   0.275
 0731   471  17.014   0.500   0.323
 0732   471  16.970   0.593   0.391
 0733   471  16.877   0.996   0.465
 0734   471  17.000   0.778   0.334
 0735   471  16.989   0.767   0.252
 0736   471  16.918   0.735   0.375
 0737   471  17.022   0.728   0.149
 0738   471  17.022   0.523   0.363
 0739   471  16.973   0.812   0.242
 0740   471  16.988   0.534   0.550
 0741   471  16.928   0.890   0.433
 0742   471  16.968   0.955   0.538
 0743   471  17.084   1.568   1.736
 0744   471  16.931   0.946   0.460
 0745   471  17.011   0.714   0.188
 0746   471  16.939   0.973   0.321
 0747   471  16.996   1.365   0.973
 0748   471  16.962   0.923   0.407
 0749   471  16.988   0.793   0.364
 0750   471  17.020   0.735   0.688
 0751   471  17.029   0.741   0.131
 0752   471  16.933   0.814   0.215
 0753   471  17.039   0.778   0.160
 0754   471  16.863   1.219         
 0755   471  16.982   0.850   0.339
 0756   471  17.118   0.415   0.155
 0757   471  16.835   1.218   1.038
 0758   471  16.992   0.728   0.377
 0759   471  17.093   0.725   0.120
 0760   471  17.046   0.551   0.417
 0761   471  17.056   0.768   0.139
 0762   471  17.015   0.768   0.206
 0763   471  17.076   1.136   0.569
 0764   471  17.007   0.788   0.243
 0765   471  17.063   1.559   1.291
 0766   471  17.022   0.723   0.650
 0767   471  17.108   1.358   1.318
 0768   471  17.068   0.681   0.120
 0769   471  16.988   0.791   0.168
 0770   471  17.001   0.793   0.216
 0771   471  17.034   0.777   0.342
 0772   471  17.015   0.819   0.289
 0773   471  17.021   0.759   0.276
 0774   471  17.044   0.788   0.286
