UBV CCD observations

  No    Ref    V       B-V     U-B
 1558   281  17.017   0.761   0.128
 1559   281  17.076   0.801   0.183
 1560   281  17.465   1.962         
 1561   281  17.085   0.768   0.454
 1562   281  16.984   0.973   0.497
 1563   281  17.171   0.650   0.506
 1564   281  16.608   1.901         
 1565   281  17.067   0.802   0.142
 1566   281  17.007   0.188         
 1567   281  17.047   0.936   0.377
 1568   281  17.094   0.661   0.235
 1570   281  17.121   0.563   0.451
 1571   281  17.156   0.793   0.137
 1572   281  17.078   0.819   0.181
 1573   281  17.066   0.806   0.114
 1574   281  17.103   0.707   0.120
 1576   281  17.014   1.095   0.540
 1577   281  17.092   0.750   0.013
 1578   281  17.651   1.641         
 1579   281  17.082   0.928   0.428
 1580   281  17.166   0.789   0.235
 1581   281  17.127   0.903         
 1583   281  17.110   0.659   0.485
 1584   281  17.117   0.766   0.553
 1585   281  17.189   0.893   0.467
 1586   281  17.151   0.786   0.574
 1587   281  17.100   0.825   0.232
 1589   281  17.128   0.907   0.408
 1590   281  16.924   1.750         
 1591   281  17.358   1.541         
 1592   281  17.553   1.753         
 1593   281  17.289   0.627   0.433
 1594   281  17.215   0.822   0.451
 1595   281  17.176   0.770   0.549
 1596   281  17.153   0.791   0.108
 1597   281  17.172   1.145         
 1598   281  17.286   0.773   0.054
 1599   281  17.176   0.753   0.161
 1600   281  17.207   0.903   0.307
 1601   281  17.158   0.905   0.386
 1602   281  17.227   0.927   0.474
 1603   281  17.418   1.847         
 1604   281  17.205   0.917   0.282
 1605   281  17.590   1.948         
 1606   281  17.245   0.990   0.718
 1607   281  17.272   0.816   0.136
 1608   281  17.323   0.684   0.511
 1609   281  17.266   0.854   0.207
 1610   281  17.313   0.775   0.071
 1611   281  17.243   0.835   0.305
 1612   281  17.226   1.068   0.877
 1613   281  17.334   0.751   0.092
 1614   281  17.203   0.786   0.156
 1615   281  17.659   1.997         
 1616   281  17.215   0.973   0.773
 1617   281  17.323   1.125   0.371
 1618   281  17.297   1.197   0.594
 1620   281  17.253   0.773   0.163
 1621   281  17.498   0.729   0.439
 1622   281  17.364   1.007   0.530
 1623   281  17.220   0.820   0.250
 1624   281  17.262   0.767   0.483
 1625   281  17.259   0.712   0.543
 1626   281  17.262   0.847   0.337
 1627   281  17.280   0.716   0.015
 1628   281  17.437   0.729   0.402
 1629   281  17.284   1.401         
 1630   281  17.235   0.676   0.593
 1631   281  17.213   0.907   0.248
 1632   281  17.634   1.889         
 1633   281  17.269   0.886   0.330
 1634   281  17.630   1.845         
 1635   281  17.305   0.982   0.423
 1636   281  17.400   1.002         
 1637   281  17.399   0.998  -0.047
 1638   281  17.651   1.835         
 1639   281  17.289   0.930   0.418
 1640   281  17.273   0.773   0.063
 1641   281  17.312   0.842   0.320
 1642   281  17.482   1.393   0.821
 1644   281  17.370   0.772   0.175
 1645   281  17.304   0.667   0.357
 1648   281  17.434   1.391   0.724
 1649   281  17.261   0.988   0.637
 1650   281  17.777   1.627         
 1651   281  17.326   0.888   0.500
 1652   281  17.226   0.895   0.345
 1653   281  17.324   0.829   0.215
 1654   281  17.369   0.822   0.175
 1655   281  17.376   0.996         
 1656   281  17.300   0.720   0.623
 1657   281  17.328   0.693   0.176
 1658   281  17.330   0.825   0.358
 1659   281  17.316   0.849   0.229
 1660   281  17.318   1.087   0.971
 1661   281  17.334   0.713   0.082
 1662   281  17.311   0.812   0.216
 1663   281  17.320   0.693   0.057
 1664   281  17.222   1.154   0.883
 1665   281  17.958   1.736         
 1666   281  17.317   0.873   0.236
 1667   281  17.302   0.960   0.372
