UBV CCD observations

  No    Ref    V       B-V     U-B
 1502   155  17.350   2.870         
 1503   155  17.350   2.190   2.060
 1504   155  17.350   1.180         
 1505   155  17.350   1.340         
 1506   155  17.360   1.850         
 1507   155  17.360   1.030   0.440
 1508   155  17.360   0.970         
 1509   155  17.370   0.960   0.260
 1510   155  17.380   1.450         
 1511   155  17.380   1.190   0.580
 1512   155  17.380   1.000   0.360
 1513   155  17.390   1.610         
 1514   155  17.400   1.220   0.470
 1515   155  17.410   1.290   0.600
 1516   155  17.410   0.910   0.340
 1517   155  17.410   1.030   0.690
 1518   155  17.410   1.160   0.530
 1519   155  17.410   1.090   0.460
 1520   155  17.430   1.010   0.770
 1521   155  17.440   1.200         
 1522   155  17.450   1.050         
 1523   155  17.460   1.230   0.950
 1524   155  17.460   1.360         
 1525   155  17.460   2.460         
 1526   155  17.460   1.200         
 1527   155  17.470   1.000   0.460
 1528   155  17.480   1.590         
 1529   155  17.480   0.920         
 1530   155  17.480   0.300         
 1531   155  17.480   1.150         
 1532   155  17.480   1.020         
 1533   155  17.490   1.440  -0.100
 1534   155  17.490   0.960   0.550
 1535   155  17.490   1.630         
 1536   155  17.510   1.060   0.610
 1537   155  17.510   1.160         
 1538   155  17.520   1.350         
 1539   155  17.520   1.000   0.520
 1540   155  17.520   1.240   0.820
 1541   155  17.530   1.010         
 1542   155  17.530   1.130   0.980
 1543   155  17.540   0.980         
 1544   155  17.540   1.090         
 1545   155  17.540   1.050         
 1546   155  17.540   1.610         
 1547   155  17.550   1.140         
 1548   155  17.550   1.790         
 1549   155  17.550   1.580         
 1550   155  17.550   1.200         
 1551   155  17.560   1.100   0.230
 1552   155  17.560   1.560   0.200
 1553   155  17.560   1.120         
 1554   155  17.560   1.310   0.460
 1555   155  17.560   1.230         
 1556   155  17.560   2.360         
 1557   155  17.570   1.220         
 1558   155  17.570   1.190         
 1559   155  17.570   0.990         
 1560   155  17.570   0.960         
 1561   155  17.570   1.210         
 1562   155  17.570   0.990   0.300
 1563   155  17.570   0.990   0.840
 1564   155  17.570   1.270   0.610
