UBV CCD observations

  No    Ref    V       B-V     U-B
 0595   503  14.959   0.722   0.167
 0596   503  14.960   0.839   0.233
 0597   503  14.961   0.527   0.439
 0598   503  14.961   1.632         
 0599   503  14.965   0.649   0.529
 0600   503  14.966   0.543   0.464
 0601   503  14.968   0.837   0.245
 0602   503  14.970   0.609   0.517
 0603   503  14.974   0.838         
 0604   503  14.975   1.104   0.750
 0605   503  14.978   1.080   0.896
 0606   503  14.978   0.626   0.421
 0607   503  14.984   0.894   0.548
 0608   503  14.985   0.805   0.496
 0609   503  14.987   0.769         
 0610   503  14.991   1.101   0.926
 0611   503  14.991   0.916   0.161
 0612   503  14.993   0.649   0.358
 0613   503  14.994   0.860   0.264
 0614   503  14.998   0.716   0.151
 0615   503  14.998   0.739   0.639
 0616   503  14.998   0.633   0.439
 0617   503  14.999   0.833   0.761
 0618   503  15.000   0.878   0.262
 0619   503  15.008   0.776   0.232
 0620   503  15.009   0.678   0.354
 0621   503  15.013   0.590   0.409
 0622   503  15.014   0.543   0.446
 0623   503  15.021   0.839   0.266
 0624   503  15.023   0.772   0.257
 0625   503  15.030   0.749         
 0626   503  15.034   0.727   0.196
 0627   503  15.034   0.947   0.289
 0628   503  15.039   0.786   0.309
 0629   503  15.043   0.566   0.487
 0630   503  15.044   0.739   0.169
 0631   503  15.049   0.847   0.221
 0632   503  15.052   0.859   0.215
 0633   503  15.053   0.690   0.454
 0634   503  15.056   0.900   0.472
 0635   503  15.058   0.445   0.439
 0636   503  15.061   1.515         
 0637   503  15.063   0.896         
 0638   503  15.063   0.853   0.168
 0639   503  15.063   0.853   0.168
 0640   503  15.068   0.616   0.447
 0641   503  15.072   1.143   1.069
 0642   503  15.073   0.569   0.388
 0643   503  15.073   0.929   0.408
 0644   503  15.077   0.880  -0.045
 0645   503  15.079   1.576         
 0646   503  15.080   0.752         
 0647   503  15.081   0.871   0.367
 0648   503  15.083   0.886   0.266
 0649   503  15.083   0.472   0.478
 0650   503  15.086   0.543   0.487
 0651   503  15.090   0.934   0.322
 0652   503  15.091   0.757   0.307
 0653   503  15.093   0.838   0.314
 0654   503  15.094   0.843   0.236
 0655   503  15.097   0.717   0.132
 0656   503  15.100   0.869   0.320
 0657   503  15.100   0.836   0.224
 0658   503  15.106   0.764   0.346
 0659   503  15.110   0.746   0.147
 0660   503  15.113   0.895   0.242
 0661   503  15.114   1.191   1.049
 0662   503  15.116   0.646   0.470
 0663   503  15.120   1.613         
 0664   503  15.120   1.108   0.798
 0665   503  15.126   0.604   0.555
 0666   503  15.128   0.653   0.375
 0667   503  15.129   0.631   0.572
 0668   503  15.131   0.802   0.407
 0669   503  15.132   1.011   0.620
 0670   503  15.134   1.428         
 0671   503  15.135   0.649   0.497
 0672   503  15.139   0.843   0.655
 0673   503  15.141   0.809   0.333
 0674   503  15.143   0.792   0.107
 0675   503  15.143   0.965   0.433
 0676   503  15.146   1.741         
 0677   503  15.146   1.507         
 0678   503  15.146   0.857   0.506
 0679   503  15.147   0.726   0.151
 0680   503  15.152   0.812   0.192
 0681   503  15.152   0.726   0.124
 0682   503  15.152   0.577   0.591
 0683   503  15.153   0.714   0.170
 0684   503  15.166   0.802   0.583
 0685   503  15.167   0.844   0.176
 0686   503  15.170   0.802   0.212
 0687   503  15.171   0.706   0.579
 0688   503  15.172   0.591   0.524
 0689   503  15.173   1.325         
 0690   503  15.175   0.842   0.304
 0691   503  15.175   1.796         
 0692   503  15.181   0.774   0.615
 0693   503  15.183   0.548   0.418
 0694   503  15.185   0.725   0.133
 0695   503  15.187   0.709   0.185
 0696   503  15.195   0.610   0.545
 0697   503  15.196   0.668   0.406
 0698   503  15.197   1.504         
 0699   503  15.201   0.998   0.785
 0700   503  15.204   0.662   0.437
 0701   503  15.204   1.445         
 0702   503  15.211   2.147         
 0703   503  15.211   0.878   0.377
 0704   503  15.212   0.721   0.484
 0705   503  15.214   0.646   0.576
 0706   503  15.215   0.954   0.448
 0707   503  15.216   0.711   0.164
 0708   503  15.218   0.495   0.402
 0709   503  15.220   0.542   0.552
 0710   503  15.221   1.067   0.493
 0711   503  15.221   0.706   0.156
 0712   503  15.222   0.575   0.427
 0713   503  15.224   0.561   0.490
 0714   503  15.227   1.090   0.433
 0715   503  15.231   0.681   0.362
 0716   503  15.231   0.810   0.187
 0717   503  15.235   0.700   0.142
 0718   503  15.239   0.936   0.303
 0719   503  15.244   1.113   0.512
 0720   503  15.245   0.748   0.181
 0721   503  15.252   0.770   0.711
 0722   503  15.259   0.829   0.214
 0723   503  15.260   0.598   0.526
 0724   503  15.264   0.575   0.503
 0725   503  15.267   1.256   0.737
 0726   503  15.269   0.694   0.627
 0727   503  15.270   0.955   0.498
 0728   503  15.282   0.952   0.386
 0729   503  15.284   0.876   0.289
 0730   503  15.286   1.026   0.644
 0731   503  15.286   0.781   0.163
 0732   503  15.287   0.705         
 0733   503  15.298   1.573         
 0734   503  15.302   1.338         
 0735   503  15.304   0.796   0.197
 0736   503  15.304   0.744   0.249
 0737   503  15.305   0.698   0.594
 0738   503  15.306   0.949   0.401
 0739   503  15.307   0.663   0.202
 0740   503  15.309   0.700   0.583
 0741   503  15.312   0.770   0.179
 0742   503  15.313   1.435         
 0743   503  15.317   1.594         
 0744   503  15.327   1.245         
 0745   503  15.330   1.219   0.699
 0746   503  15.331   0.821   0.164
 0747   503  15.333   1.652         
 0748   503  15.336   1.810         
 0749   503  15.336   0.754   0.546
 0750   503  15.338   0.773   0.266
 0751   503  15.338   0.878   0.164
 0752   503  15.339   1.773         
 0753   503  15.341   0.608   0.532
 0754   503  15.341   0.664   0.378
 0755   503  15.341   0.776   0.543
 0756   503  15.342   0.732   0.584
 0757   503  15.343   1.202         
 0758   503  15.349   0.839   0.217
 0759   503  15.349   0.826   0.168
 0760   503  15.351   1.042   0.336
 0761   503  15.355   1.012         
 0762   503  15.361   1.463         
 0763   503  15.361   0.636   0.588
 0764   503  15.362   1.780         
 0765   503  15.364   0.932   0.268
 0766   503  15.364   0.797   0.187
 0767   503  15.366   0.838   0.194
 0768   503  15.371   0.752   0.183
 0769   503  15.372   0.921   0.298
 0770   503  15.373   0.698   0.739
 0771   503  15.373   1.049   0.586
 0772   503  15.374   0.990   0.390
 0773   503  15.374   0.985   0.590
 0774   503  15.375   0.667   0.538
 0775   503  15.376   0.833   0.147
 0776   503  15.377   0.829   0.661
 0777   503  15.382   1.087   0.581
 0778   503  15.383   0.954   0.388
 0779   503  15.385   0.910   0.408
 0780   503  15.385   0.822   0.249
 0781   503  15.386   2.001         
 0782   503  15.387   0.849   0.246
 0783   503  15.389   0.726   0.393
 0784   503  15.390   0.816   0.281
 0785   503  15.391   0.783   0.102
 0786   503  15.391   0.733   0.279
 0787   503  15.393   0.823   0.257
 0788   503  15.393   0.921   0.339
 0789   503  15.395   1.775         
 0790   503  15.397   1.030   0.373
 0791   503  15.397   0.638   0.580
 0792   503  15.401   0.923   0.389
 0793   503  15.401   0.934   0.454
 0794   503  15.401   0.748   0.205
 0795   503  15.406   0.943   0.389
 0796   503  15.409   0.662   0.375
 0797   503  15.410   1.470         
 0799   503  15.413   0.823   0.328
 0800   503  15.414   0.718   0.520
 0801   503  15.415   1.154   0.392
 0802   503  15.416   0.572   0.501
 0803   503  15.419   0.626   0.525
 0804   503  15.421   0.963   0.304
 0805   503  15.429   0.780   0.445
 0806   503  15.429   0.509   0.440
 0807   503  15.431   0.981   0.512
 0808   503  15.433   0.546   0.441
 0809   503  15.434   0.786   0.197
 0810   503  15.435   1.696         
 0811   503  15.441   0.982   0.306
 0812   503  15.445   1.085         
 0813   503  15.445   1.090   0.598
 0814   503  15.445   0.693         
 0815   503  15.446   0.674   0.491
 0816   503  15.448   0.960   0.601
 0817   503  15.455   1.054         
 0818   503  15.458   1.204         
 0819   503  15.461   1.636         
 0820   503  15.461   1.636         
 0821   503  15.462   0.657         
 0822   503  15.463   0.731   0.304
 0823   503  15.466   0.806   0.118
 0824   503  15.467   0.943   0.405
 0825   503  15.470   0.730   0.527
 0826   503  15.474   0.773   0.526
 0827   503  15.476   0.984   0.332
 0828   503  15.484   1.074   0.560
 0829   503  15.484   0.712   0.531
 0830   503  15.485   1.248         
 0831   503  15.485   0.810   0.285
 0832   503  15.488   0.859   0.364
 0833   503  15.488   0.603   0.552
 0834   503  15.491   0.922   0.312
 0835   503  15.495   0.961   0.231
 0836   503  15.495   0.964   0.931
 0837   503  15.498   0.890   0.256
 0838   503  15.500   0.827   0.533
 0839   503  15.501   0.717   0.585
 0840   503  15.506   0.799   0.162
 0841   503  15.507   2.008         
 0842   503  15.508   0.588   0.645
 0843   503  15.508   0.896   0.305
 0844   503  15.512   0.908   0.259
 0845   503  15.513   0.884   0.438
 0846   503  15.514   0.736   0.503
 0847   503  15.515   0.911         
 0848   503  15.515   0.979   0.497
 0849   503  15.522   0.922   0.340
 0850   503  15.522   0.726   0.272
 0851   503  15.524   1.207   0.618
 0852   503  15.524   0.656   0.399
 0853   503  15.525   0.863   0.249
 0854   503  15.527   1.100   0.332
 0855   503  15.527   0.836   0.236
 0856   503  15.529   0.896   0.212
 0857   503  15.531   1.563         
 0858   503  15.531   0.849   0.289
 0859   503  15.534   0.730   0.220
 0860   503  15.536   0.656   0.159
 0861   503  15.537   1.654         
 0862   503  15.538   0.869   0.151
 0863   503  15.538   0.749   0.123
 0864   503  15.538   0.668   0.512
 0865   503  15.538   1.022   0.380
 0866   503  15.544   1.059   0.637
 0867   503  15.545   1.016   0.438
 0868   503  15.547   1.153   0.613
 0869   503  15.547   1.525         
 0870   503  15.548   2.142         
 0871   503  15.551   0.774   0.328
 0872   503  15.552   0.921   0.304
 0873   503  15.555   1.802         
 0874   503  15.557   0.772   0.252
 0875   503  15.558   0.860   0.209
 0876   503  15.561   2.318         
 0877   503  15.562   0.834   0.290
